Time;1st motor set speed;2nd motor set speed;3rd motor set speed;1st motor position;2nd motor position;3rd motor position;1st motor velocity;2nd motor velocity;3rd motor velocity;1st motor current;2nd motor current;3rd motor current;
ms;rad/s;rad/s;rad/s;ticks;ticks;ticks;rad/s;rad/s;rad/s;A;A;A;
t;m1setvel;m2setvel;m3setvel;m1pos;m2pos;m3pos;m1vel;m2vel;m3vel;m1cur;m2cur;m3cur;
57099;-150;-150;-150;0;0;0;-144.199;-152.681;-141.372;0.128205;0.102564;0.307692;
57131.2;-150;-150;-150;0;0;0;-149.854;-141.372;-144.199;0.25641;0.102564;0.333333;
57162.4;-150;-150;-150;0;0;0;-152.681;-155.509;-152.681;0.153846;0.230769;0.205128;
57192;-150;-150;-150;0;0;0;-144.199;-144.199;-149.854;0.282051;0.179487;0.153846;
57222.4;-150;-150;-150;0;0;0;-147.027;-141.372;-141.372;0.205128;0.205128;0.0769231;
57252.2;-150;-150;-150;0;0;0;-141.372;-141.372;-141.372;0.358974;0.333333;0.102564;
57276.8;-150;-150;-150;0;-51;0;-141.372;-144.199;-141.372;0.25641;0.102564;0.307692;
57307.6;-150;-150;-150;0;0;0;-152.681;-144.199;-144.199;0.384615;0.282051;0.358974;
57338.9;-150;-150;-150;-52;0;0;-147.027;-144.199;-144.199;0.282051;0.153846;0.282051;
57370.7;-150;-150;-150;0;0;0;-144.199;-141.372;-152.681;0.358974;0.205128;0.333333;
57401.5;-150;-150;-150;0;0;0;-149.854;-152.681;-141.372;0.179487;0.153846;0.153846;
57433;-150;-150;-150;0;-51;0;-144.199;-144.199;-144.199;0.282051;0.358974;0.153846;
57464;-150;-150;-150;0;0;0;-147.027;-144.199;-152.681;0.179487;0.179487;0.153846;
57494.2;-150;-150;-150;-52;0;0;-147.027;-144.199;-155.509;0.282051;0.25641;0.153846;
57524.8;-150;-150;-150;0;0;-51;-141.372;-141.372;-144.199;0.102564;0.102564;0.333333;
57555.8;-150;-150;-150;0;0;0;-144.199;-144.199;-152.681;0.307692;0.230769;0.128205;
57587.4;-150;-150;-150;0;-49;0;-144.199;-138.544;-152.681;0.0512821;0.025641;0.230769;
57618.4;-150;-150;-150;0;0;0;-144.199;-144.199;-138.544;0.358974;0.333333;0.025641;
57649.3;-150;-150;-150;0;0;0;-152.681;-144.199;-144.199;0.230769;0.179487;0.333333;
57680.3;-150;-150;-150;0;0;0;-144.199;-144.199;-141.372;0.307692;0.384615;0.25641;
57711.1;-150;-150;-150;0;0;0;-149.854;-144.199;-141.372;0.128205;0.102564;0.358974;
57742.3;-150;-150;-150;0;0;0;-144.199;-155.509;-152.681;0.307692;0.205128;0.153846;
57773.2;-150;-150;-150;0;0;0;-155.509;-147.027;-144.199;0.102564;0.179487;0.205128;
57805;-150;-150;-150;0;0;0;-144.199;-144.199;-141.372;0.358974;0.179487;0.205128;
57836.2;-150;-150;-150;0;0;0;-141.372;-144.199;-152.681;0.307692;0.282051;0.282051;
57867.7;-150;-150;-150;0;0;0;-141.372;-141.372;-141.372;0.128205;0.0769231;0.205128;
57898.4;-150;-150;-150;0;0;0;-144.199;-144.199;-144.199;0.25641;0.307692;0.384615;
57928.9;-150;-150;-150;0;0;-52;-144.199;-144.199;-147.027;0.230769;0.102564;0.179487;
57959.8;-150;-150;-150;0;0;0;-141.372;-144.199;-144.199;0.307692;0.25641;0.230769;
57990.8;-150;-150;-150;0;0;0;-144.199;-144.199;-141.372;0.153846;0.0512821;0.025641;
58022.5;-150;-150;-150;0;0;0;-141.372;-144.199;-141.372;0.282051;0.384615;0.410256;
58053.5;-150;-150;-150;0;0;0;-149.854;-152.681;-144.199;0.0769231;0.282051;0.205128;
58085;-150;-150;-150;0;0;0;-149.854;-144.199;-144.199;0.307692;0.179487;0.153846;
58116.2;-150;-150;-150;0;0;0;-152.681;-144.199;-149.854;0.0769231;0.128205;0.230769;
58147.4;-150;-150;-150;0;0;0;-141.372;-144.199;-144.199;0.230769;0.282051;0.102564;
58178.4;-150;-150;-150;-51;0;0;-144.199;-152.681;-152.681;0.230769;0.307692;0.25641;
58209.7;-150;-150;-150;0;0;0;-147.027;-144.199;-141.372;0.333333;0.230769;0.205128;
58240.5;-150;-150;-150;0;0;0;-144.199;-144.199;-141.372;0.0512821;0.282051;0.230769;
58271.3;-150;-150;-150;0;0;0;-141.372;-144.199;-144.199;0.230769;0.102564;0.230769;
58303.2;-150;-150;-150;0;0;0;-141.372;-147.027;-144.199;0.307692;0.230769;0.358974;
58334.9;-150;-150;-150;0;0;0;-141.372;-141.372;-152.681;0.307692;0.128205;0.282051;
58364.9;-150;-150;-150;0;0;-53;-144.199;-141.372;-149.854;0.128205;0.282051;0.307692;
58395.2;-150;-150;-150;0;0;0;-144.199;-141.372;-144.199;0.307692;0.025641;0.205128;
58426.3;-150;-150;-150;0;0;0;-144.199;-141.372;-144.199;0.0512821;0.230769;0.307692;
58457.3;-150;-150;-150;0;0;0;-152.681;-155.509;-141.372;0.282051;0.153846;0.128205;
58488.6;-150;-150;-150;0;0;0;-144.199;-141.372;-144.199;0.179487;0.230769;0.307692;
58520.2;-150;-150;-150;0;0;-49;-141.372;-144.199;-138.544;0.307692;0.179487;0.0769231;
58551.4;-150;-150;-150;0;0;0;-144.199;-152.681;-149.854;0.128205;0.487179;0.307692;
58581.7;-150;-150;-150;0;0;0;-144.199;-141.372;-141.372;0.282051;0.102564;0.153846;
58612.7;-150;-150;-150;0;0;0;-141.372;-147.027;-152.681;0.25641;0.205128;0.25641;
58644;-150;-150;-150;0;0;0;-141.372;-149.854;-141.372;0.282051;0.0512821;0.153846;
58674.9;-150;-150;-150;0;0;0;-141.372;-152.681;-141.372;0.333333;0.230769;0.282051;
58705.8;-150;-150;-150;0;0;0;-144.199;-144.199;-141.372;0.230769;0.25641;0.0769231;
58737.3;-150;-150;-150;0;0;0;-144.199;-144.199;-155.509;0.102564;0.205128;0.282051;
58768.6;-150;-150;-150;0;0;0;-144.199;-144.199;-144.199;0.179487;0.282051;0.128205;
58799.7;-150;-150;-150;0;0;0;-141.372;-144.199;-141.372;0.358974;0.153846;0.333333;
58830.3;-150;-150;-150;0;0;0;-144.199;-141.372;-141.372;0.205128;0.25641;0.25641;
58860.5;-150;-150;-150;0;0;0;-141.372;-141.372;-141.372;0.384615;0.153846;0.333333;
58890.8;-150;-150;-150;0;0;0;-141.372;-144.199;-149.854;0.102564;0.333333;0.0769231;
58921.9;-150;-150;-150;0;0;0;-144.199;-141.372;-141.372;0.410256;0.102564;0.205128;
58953.1;-150;-150;-150;0;0;0;-149.854;-144.199;-138.544;0.153846;0.307692;0.025641;
58984.7;-150;-150;-150;0;0;0;-144.199;-155.509;-144.199;0.230769;0.102564;0.282051;
59015.4;-150;-150;-150;0;0;0;-144.199;-144.199;-141.372;0.128205;0.333333;0.282051;
59046.6;-150;-150;-150;0;0;0;-152.681;-141.372;-144.199;0.358974;0.128205;0.333333;
59077.6;-150;-150;-150;0;0;0;-141.372;-144.199;-144.199;0.128205;0.358974;0.205128;
59108.3;-150;-150;-150;-52;0;0;-147.027;-141.372;-144.199;0.358974;0.102564;0.333333;
59138.5;-150;-150;-150;0;0;0;-144.199;-141.372;-141.372;0.128205;0.179487;0.25641;
59170.1;-150;-150;-150;0;0;0;-144.199;-144.199;-141.372;0.358974;0.205128;0.333333;
59201.5;-150;-150;-150;0;0;0;-141.372;-144.199;-144.199;0.102564;0.307692;0.205128;
59232.6;-150;-150;-150;0;0;0;-144.199;-144.199;-144.199;0.282051;0.282051;0.153846;
59263.3;-150;-150;-150;0;0;0;-141.372;-141.372;-141.372;0.153846;0.179487;0.128205;
59293.7;-150;-150;-150;0;0;0;-141.372;-141.372;-141.372;0.25641;0.179487;0.282051;
59324;-150;-150;-150;0;0;0;-144.199;-144.199;-149.854;0.230769;0.205128;0.102564;
59355.5;0;0;0;0;0;0;-141.372;-144.199;-141.372;0.358974;0.128205;0.282051;
59386.6;0;0;0;0;0;0;-141.372;-144.199;-144.199;0.128205;0.205128;0.102564;
59417.4;0;0;0;0;0;0;-144.199;-147.027;-144.199;0.282051;0.307692;0.230769;
59448.8;0;0;0;0;0;0;0;-5.65487;-2.82743;0;0.384615;0.102564;
59480.7;0;0;0;0;0;0;2.82743;0;0;0;0;0;
59511.3;0;0;0;0;0;0;0;0;0;0;0;0;
59541.5;0;0;0;0;0;0;2.82743;0;0;0;0;0;
59571.8;0;0;0;0;0;0;0;0;0;0;0;0;
59603.4;0;0;0;0;0;0;0;0;0;0;0;0;
59634;0;0;0;0;0;0;0;0;0;0;0;0;
59664.9;0;0;0;0;0;0;0;0;0;0;0;0;
59695.5;0;0;0;0;0;0;0;0;0;0;0;0;
59725.9;0;0;0;0;0;0;0;0;0;0;0;0;
59756.3;0;0;0;0;0;0;0;0;0;0;0;0;
59786.8;0;0;0;0;0;0;0;0;0;0;0;0;
59816.9;0;0;0;0;0;0;0;0;0;0;0;0;
59847.5;0;0;0;0;0;0;0;0;0;0;0;0;
59878.3;0;0;0;0;0;0;0;0;0;0;0;0;
59909.4;0;0;0;0;0;0;0;0;0;0;0;0;
59941.3;0;0;0;0;0;0;0;0;0;0;0;0;
59972.5;0;0;0;0;0;0;0;0;0;0;0;0;
60003;0;0;0;0;0;0;0;0;0;0;0;0;
60034.3;0;0;0;0;0;0;0;0;0;0;0;0;
60065.9;0;0;0;0;0;0;0;0;0;0;0;0;
60097.3;0;0;0;0;0;0;2.82743;0;0;0;0;0;
60128.1;0;0;0;0;0;0;0;0;0;0;0;0;
60158.8;0;0;0;0;0;0;0;0;0;0;0;0;
60189.7;0;0;0;0;0;0;0;0;0;0;0;0;
60220.3;0;0;0;0;0;0;0;0;0;0;0;0;
60250.6;0;0;0;0;0;0;0;0;0;0;0;0;
60281.1;0;0;0;0;0;0;0;0;0;0;0;0;
60311.7;0;0;0;0;0;0;0;0;0;0;0;0;
60342.1;0;0;0;0;0;0;0;0;0;0;0;0;
60373.2;175;175;175;0;0;0;0;0;0;0;0;0;
60404.2;175;175;175;0;0;0;0;0;0;0;0;0;
60435.1;175;175;175;0;0;0;0;0;0;0;0;0;
60464.8;175;175;175;0;0;0;0;0;0;0;0;0;
60495.7;175;175;175;0;0;0;0;0;0;0;0;0;
60525.3;175;175;175;0;0;0;163.991;161.164;163.991;0.153846;0.25641;0.0769231;
60555.6;175;175;175;0;0;0;163.991;175.301;163.991;0.205128;0.102564;0.205128;
60586.5;175;175;175;0;0;0;163.991;166.819;163.991;0.205128;0.205128;0.358974;
60617.4;175;175;175;0;0;0;163.991;169.646;161.164;0.384615;0.307692;0.179487;
60647.3;175;175;175;0;0;0;166.819;166.819;163.991;0.282051;0.179487;0.102564;
60677.9;175;175;175;0;0;0;163.991;163.991;166.819;0.153846;0.0769231;0.384615;
60708.3;175;175;175;0;0;0;163.991;166.819;166.819;0.333333;0.25641;0.0512821;
60738.9;175;175;175;0;0;0;163.991;166.819;163.991;0.205128;0.410256;0.153846;
60769.7;175;175;175;0;0;0;163.991;169.646;163.991;0.230769;0.0512821;0.128205;
60800.6;175;175;175;0;0;0;166.819;169.646;163.991;0.384615;0.282051;0.230769;
60830.9;175;175;175;0;0;61;175.301;163.991;172.473;0.358974;0.307692;0.205128;
60861.6;175;175;175;0;0;0;169.646;166.819;166.819;0.102564;0.25641;0.205128;
60894;175;175;175;0;0;0;175.301;163.991;163.991;0.179487;0.179487;0.102564;
60925.2;175;175;175;0;0;0;166.819;166.819;163.991;0.179487;0.307692;0.153846;
60955.2;175;175;175;0;0;0;166.819;175.301;166.819;0.205128;0.282051;0.307692;
60986.1;175;175;175;0;0;0;166.819;175.301;166.819;0.128205;0.282051;0.410256;
61017.3;175;175;175;0;0;60;166.819;163.991;169.646;0.307692;0.128205;0.307692;
61048.5;175;175;175;0;0;0;178.128;163.991;163.991;0.410256;0.0769231;0.128205;
61079.2;175;175;175;0;0;0;163.991;163.991;163.991;0.0769231;0.205128;0.410256;
61110.7;175;175;175;0;0;0;163.991;163.991;166.819;0.333333;0.025641;0.179487;
61141.9;175;175;175;59;0;0;166.819;163.991;163.991;0.230769;0.128205;0.128205;
61172.6;175;175;175;0;0;59;166.819;166.819;166.819;0.25641;0.282051;0.230769;
61202.6;175;175;175;0;0;0;169.646;178.128;175.301;0.102564;0.153846;0.358974;
61233.6;175;175;175;0;0;0;166.819;166.819;161.164;0.384615;0.25641;0.102564;
61264;175;175;175;0;0;0;163.991;169.646;163.991;0.153846;0.230769;0.205128;
61294.8;175;175;175;0;0;0;175.301;178.128;166.819;0.102564;0.205128;0.512821;
61326.1;175;175;175;0;0;0;169.646;163.991;166.819;0.435897;0.025641;0.0769231;
61356.8;175;175;175;0;0;0;163.991;163.991;163.991;0.153846;0.230769;0.25641;
61387;175;175;175;0;0;0;166.819;175.301;163.991;0.179487;0.333333;0.205128;
61417.8;175;175;175;0;0;0;163.991;166.819;166.819;0.25641;0.0512821;0.205128;
61448;175;175;175;0;0;0;175.301;166.819;163.991;0.384615;0.205128;0.153846;
61478.7;175;175;175;0;0;0;172.473;169.646;163.991;0.0769231;0.358974;0.333333;
61508.4;175;175;175;0;0;0;166.819;161.164;161.164;0.333333;0.282051;0.230769;
61539.2;175;175;175;0;0;0;166.819;161.164;166.819;0.333333;0.025641;0.102564;
61570.4;175;175;175;0;0;0;163.991;166.819;169.646;0.179487;0.307692;0.205128;
61600.8;175;175;175;0;0;0;166.819;166.819;163.991;0.205128;0.179487;0.25641;
61630.8;175;175;175;0;0;0;169.646;169.646;166.819;0.179487;0.307692;0.153846;
61660.9;175;175;175;0;0;0;161.164;161.164;166.819;0.282051;0.179487;0.282051;
61691.6;175;175;175;0;0;0;169.646;175.301;163.991;0.179487;0.333333;0.282051;
61721.5;175;175;175;0;0;0;166.819;166.819;161.164;0.205128;0.307692;0.179487;
61751.8;175;175;175;0;0;0;178.128;166.819;163.991;0.205128;0.102564;0.128205;
61789.2;175;175;175;0;0;0;163.991;163.991;166.819;0.205128;0.282051;0.384615;
61820.8;175;175;175;0;0;60;163.991;161.164;169.646;0.128205;0.384615;0.333333;
61851.5;175;175;175;0;0;0;166.819;166.819;161.164;0.487179;0.102564;0.153846;
61882.2;175;175;175;0;0;0;163.991;166.819;183.783;0.307692;0.0769231;0.179487;
61912.7;175;175;175;0;0;0;166.819;166.819;161.164;0.179487;0.230769;0.333333;
61943.5;175;175;175;0;0;0;166.819;163.991;166.819;0.410256;0.179487;0.128205;
61974.6;175;175;175;0;0;60;178.128;163.991;169.646;0.307692;0.025641;0.0769231;
62006.3;175;175;175;0;0;0;163.991;166.819;166.819;0.102564;0.307692;0.307692;
62037.9;175;175;175;0;0;0;175.301;163.991;166.819;0.179487;0.179487;0.153846;
62069.5;175;175;175;0;0;0;163.991;163.991;161.164;0.435897;0.153846;0.025641;
62100.3;175;175;175;0;0;0;166.819;166.819;166.819;0.435897;0.128205;0.102564;
62130.4;175;175;175;0;0;0;166.819;175.301;166.819;0.153846;0.179487;0.307692;
62161;175;175;175;0;0;0;163.991;161.164;161.164;0.179487;0.333333;0.025641;
62191.3;175;175;175;0;0;0;163.991;163.991;166.819;0.205128;0.153846;0.230769;
62222.5;175;175;175;0;60;0;163.991;169.646;178.128;0.230769;0.205128;0.358974;
62253.7;175;175;175;0;0;0;166.819;166.819;161.164;0.205128;0.307692;0.25641;
62284.6;175;175;175;0;0;0;166.819;166.819;161.164;0.282051;0.205128;0.153846;
62307.8;175;175;175;0;0;59;163.991;161.164;166.819;0.153846;0.102564;0.333333;
62338.6;175;175;175;0;0;0;166.819;163.991;166.819;0.205128;0.205128;0.205128;
62370;175;175;175;0;0;0;163.991;166.819;163.991;0.307692;0.384615;0.179487;
62399.9;175;175;175;0;0;0;166.819;178.128;161.164;0.230769;0.025641;0.205128;
62422.8;175;175;175;60;0;0;169.646;158.336;161.164;0.230769;0.128205;0.153846;
62454.5;175;175;175;0;0;0;166.819;163.991;166.819;0.179487;0.230769;0.205128;
62485.6;175;175;175;0;0;0;161.164;166.819;166.819;0.153846;0.333333;0.153846;
62516.6;175;175;175;0;58;0;161.164;163.991;166.819;0.307692;0.102564;0.282051;
62547.6;175;175;175;0;0;0;166.819;163.991;166.819;0.282051;0.333333;0.205128;
62579;175;175;175;0;0;0;161.164;161.164;163.991;0.25641;0.25641;0.282051;
62609.7;175;175;175;0;0;58;178.128;166.819;163.991;0.230769;0.128205;0.179487;
62639.7;175;175;175;0;0;0;175.301;163.991;166.819;0.230769;0.179487;0.179487;
62670.9;175;175;175;0;0;0;163.991;166.819;163.991;0.25641;0.307692;0.102564;
62701.7;175;175;175;0;0;0;166.819;175.301;166.819;0.461538;0.179487;0.333333;
62733;175;175;175;0;0;0;166.819;178.128;172.473;0.0769231;0.128205;0.282051;
62764.5;175;175;175;0;0;0;163.991;163.991;163.991;0.230769;0.179487;0.153846;
62795.5;175;175;175;0;0;0;163.991;163.991;166.819;0.358974;0.282051;0.25641;
62826.3;175;175;175;0;0;0;163.991;163.991;161.164;0.179487;0.0769231;0.153846;
62856.3;175;175;175;0;0;0;163.991;166.819;166.819;0.205128;0.282051;0.25641;
62886.1;175;175;175;0;0;0;178.128;163.991;163.991;0.333333;0.282051;0.282051;
62916.9;175;175;175;0;0;0;172.473;166.819;178.128;0.358974;0.230769;0.384615;
62947.4;175;175;175;0;0;58;166.819;166.819;163.991;0.0512821;0.179487;0.153846;
62978.6;175;175;175;0;0;0;163.991;166.819;169.646;0.25641;0.358974;0.153846;
63009.7;175;175;175;0;57;0;166.819;161.164;163.991;0.282051;0.25641;0.25641;
63040.8;175;175;175;0;0;0;175.301;163.991;163.991;0.25641;0.0769231;0.0769231;
63070.9;175;175;175;0;0;0;161.164;161.164;163.991;0.102564;0.282051;0.102564;
63101.8;175;175;175;0;0;0;163.991;163.991;163.991;0.282051;0.307692;0.307692;
63138.4;175;175;175;0;0;0;163.991;166.819;161.164;0.230769;0.102564;0.0769231;
63169.4;175;175;175;0;0;0;163.991;175.301;163.991;0.307692;0.307692;0.282051;
63199.7;175;175;175;0;0;0;166.819;175.301;163.991;0.128205;0.102564;0.25641;
63230.1;175;175;175;0;0;0;169.646;163.991;163.991;0.128205;0.102564;0.307692;
63261.3;175;175;175;0;0;0;178.128;163.991;172.473;0.153846;0.25641;0.0512821;
63292.9;175;175;175;0;0;0;163.991;166.819;178.128;0.358974;0.333333;0.384615;
63322.4;175;175;175;0;0;0;161.164;163.991;163.991;0.0769231;0.128205;0.307692;
63353;175;175;175;0;0;0;175.301;166.819;163.991;0.102564;0.230769;0.153846;
63383.2;175;175;175;58;0;0;163.991;169.646;175.301;0.358974;0.333333;0.230769;
63414.6;175;175;175;0;0;0;166.819;163.991;169.646;0.230769;0.307692;0.205128;
63445.8;175;175;175;0;0;0;175.301;163.991;166.819;0.230769;0.153846;0.230769;
63477.3;175;175;175;0;0;0;166.819;166.819;169.646;0.333333;0.282051;0.179487;
63507.4;175;175;175;0;0;0;161.164;169.646;163.991;0.179487;0.282051;0.102564;
63538.7;175;175;175;0;0;0;163.991;163.991;163.991;0.0769231;0.128205;0.0512821;
63569.2;175;175;175;0;0;0;163.991;166.819;169.646;0.25641;0.205128;0.307692;
63599.7;175;175;175;0;0;0;166.819;175.301;163.991;0.230769;0.179487;0.205128;
63630.6;175;175;175;0;0;0;166.819;163.991;163.991;0.205128;0.179487;0.0512821;
63661.6;175;175;175;0;0;0;163.991;180.956;166.819;0.153846;0.25641;0.0512821;
63693.5;175;175;175;0;0;0;166.819;166.819;166.819;0.179487;0.358974;0.358974;
63723.1;175;175;175;0;0;0;166.819;166.819;166.819;0.461538;0.333333;0.358974;
63754.1;175;175;175;0;0;0;178.128;175.301;163.991;0.0769231;0.179487;0.102564;
63785.2;175;175;175;0;0;0;163.991;158.336;163.991;0.205128;0.025641;0.282051;
63815.3;175;175;175;0;0;0;163.991;163.991;166.819;0.205128;0.307692;0.25641;
63847.3;175;175;175;0;0;0;178.128;175.301;163.991;0.153846;0.179487;0.205128;
63878;175;175;175;0;0;0;163.991;161.164;166.819;0.205128;0.128205;0.25641;
63909.3;175;175;175;0;0;0;175.301;166.819;163.991;0.410256;0.282051;0.410256;
63940.4;175;175;175;0;0;0;166.819;169.646;161.164;0.128205;0.307692;0.205128;
63971.1;175;175;175;0;0;0;166.819;163.991;163.991;0.179487;0.025641;0.205128;
64002.1;175;175;175;0;0;0;161.164;178.128;166.819;0.205128;0.205128;0.102564;
64032.9;175;175;175;0;59;0;166.819;166.819;166.819;0.307692;0.282051;0.282051;
64063.7;175;175;175;0;0;0;175.301;169.646;161.164;0.128205;0.153846;0.153846;
64094.5;175;175;175;0;0;0;169.646;163.991;163.991;0.205128;0.153846;0.333333;
64125.6;175;175;175;0;0;0;166.819;163.991;163.991;0.230769;0.128205;0.358974;
64156.9;175;175;175;0;0;0;172.473;163.991;166.819;0.102564;0.333333;0.153846;
64188.4;175;175;175;0;0;0;169.646;169.646;163.991;0.102564;0.128205;0.25641;
64219.6;175;175;175;0;0;0;163.991;166.819;163.991;0.25641;0.25641;0.307692;
64249.9;175;175;175;0;0;0;166.819;172.473;172.473;0.333333;0.230769;0.102564;
64280.9;175;175;175;0;0;0;163.991;172.473;163.991;0.102564;0.179487;0.307692;
64312.3;175;175;175;0;0;0;163.991;163.991;172.473;0.461538;0.205128;0.358974;
64343.4;175;175;175;0;0;0;166.819;166.819;161.164;0.25641;0.25641;0.25641;
64374.1;0;0;0;0;0;0;163.991;161.164;178.128;0.153846;0.128205;0.153846;
64404;0;0;0;0;0;0;163.991;166.819;163.991;0.153846;0.102564;0.230769;
64433.9;0;0;0;0;0;0;163.991;163.991;163.991;0.333333;0.128205;0.153846;
64464.8;0;0;0;0;0;60;163.991;169.646;169.646;0.358974;0.153846;0.153846;
64495.4;0;0;0;0;0;0;0;2.82743;0;0;0;0;
64525.1;0;0;0;0;0;0;0;0;0;0;0;0;
64556.9;0;0;0;0;0;0;0;0;0;0.102564;0;0;
64587.7;0;0;0;0;0;0;2.82743;0;0;0;0;0;
64618.8;0;0;0;0;0;0;0;0;0;0;0;0;
64649.7;0;0;0;0;0;0;0;0;0;0;0;0;
64688;0;0;0;0;0;0;0;0;0;0;0;0;
64719.8;0;0;0;0;0;0;0;0;0;0;0;0;
64750.5;0;0;0;0;0;0;0;0;0;0;0;0;
64781.2;0;0;0;0;0;0;0;0;0;0;0;0;
64811.8;0;0;0;0;0;0;0;0;0;0;0;0;
64842.9;0;0;0;0;0;0;0;0;0;0;0;0;
64873.4;0;0;0;0;0;0;0;0;0;0;0;0;
64903.4;0;0;0;0;0;0;0;0;0;0;0;0;
64934.1;0;0;0;0;0;0;0;0;0;0;0;0;
64965;0;0;0;0;0;0;0;0;0;0;0;0;
64995.2;0;0;0;0;0;0;0;0;0;0;0;0;
65025;0;0;0;0;0;0;0;0;0;0;0;0;
65055.5;0;0;0;0;0;0;0;0;0;0;0;0;
65086.6;0;0;0;0;0;0;0;0;0;0;0;0;
65118.2;0;0;0;0;0;0;0;0;0;0;0;0;
65149.1;0;0;0;0;0;0;0;0;0;0;0;0;
65181.1;0;0;0;0;0;0;0;0;0;0.0769231;0;0;
65206.6;0;0;0;0;0;0;0;0;0;0;0;0;
65237.4;0;0;0;0;0;0;0;0;0;0;0;0;
65267.3;0;0;0;0;0;0;0;0;0;0;0;0;
65299.2;0;0;0;0;0;0;0;0;0;0;0;0;
65330.1;0;0;0;0;0;0;0;0;0;0;0;0;
65362;0;0;0;0;0;0;0;0;0;0;0;0;
65393.6;-175;-175;-175;0;0;0;0;0;0;0;0;0;
65424.2;-175;-175;-175;0;0;0;0;0;0;0;0;0;
65454.7;-175;-175;-175;0;0;0;0;0;0;0;0;0;
65484.7;-175;-175;-175;0;0;0;0;0;0;0;0;0;
65515.7;-175;-175;-175;0;0;0;0;0;0;0;0;0;
65546.9;-175;-175;-175;0;0;0;-166.819;-163.991;-163.991;0.384615;0.307692;0.0769231;
65577.8;-175;-175;-175;0;0;0;-161.164;-166.819;-163.991;0.25641;0.179487;0.205128;
65609.5;-175;-175;-175;0;-58;0;-163.991;-163.991;-172.473;0.102564;0.179487;0.333333;
65640.8;-175;-175;-175;0;0;0;-175.301;-163.991;-163.991;0.153846;0.358974;0.153846;
65671.6;-175;-175;-175;0;0;0;-163.991;-166.819;-175.301;0.205128;0.153846;0.358974;
65702.6;-175;-175;-175;0;0;0;-166.819;-163.991;-163.991;0.230769;0.153846;0.282051;
65733.6;-175;-175;-175;0;0;0;-172.473;-163.991;-166.819;0.358974;0.307692;0.0512821;
65764.6;-175;-175;-175;0;0;0;-163.991;-163.991;-163.991;0.179487;0.128205;0.307692;
65795.7;-175;-175;-175;0;0;0;-163.991;-163.991;-163.991;0.153846;0.0512821;0.25641;
65826.6;-175;-175;-175;0;0;0;-163.991;-169.646;-172.473;0.282051;0.307692;0.025641;
65856.8;-175;-175;-175;0;0;0;-163.991;-175.301;-166.819;0.153846;0.153846;0.333333;
65887.5;-175;-175;-175;0;0;0;-166.819;-166.819;-175.301;0.128205;0.153846;0.307692;
65918.1;-175;-175;-175;0;0;0;-166.819;-166.819;-163.991;0.25641;0.307692;0.153846;
65948.7;-175;-175;-175;0;-58;0;-163.991;-163.991;-178.128;0.25641;0.179487;0.205128;
65979.4;-175;-175;-175;0;0;0;-163.991;-175.301;-172.473;0.25641;0.153846;0.230769;
66009.9;-175;-175;-175;0;0;0;-172.473;-180.956;-161.164;0.205128;0.179487;0.0512821;
66041.4;-175;-175;-175;0;0;-56;-166.819;-163.991;-158.336;0.333333;0.307692;0.0512821;
66072.8;-175;-175;-175;0;0;0;-166.819;-166.819;-163.991;0.179487;0.128205;0.25641;
66104.5;-175;-175;-175;0;-60;0;-163.991;-169.646;-175.301;0.230769;0.102564;0.230769;
66135.6;-175;-175;-175;0;0;0;-175.301;-169.646;-163.991;0.307692;0.25641;0.179487;
66165.2;-175;-175;-175;0;0;0;-178.128;-166.819;-178.128;0.153846;0.153846;0.307692;
66196;-175;-175;-175;0;0;0;-166.819;-163.991;-166.819;0.102564;0.153846;0.205128;
66226.6;-175;-175;-175;0;0;0;-172.473;-175.301;-163.991;0.307692;0.25641;0.0512821;
66257.6;-175;-175;-175;0;0;0;-178.128;-166.819;-166.819;0.128205;0.282051;0.282051;
66289.4;-175;-175;-175;0;0;0;-178.128;-166.819;-166.819;0.307692;0.128205;0.333333;
66321;-175;-175;-175;0;0;0;-172.473;-163.991;-163.991;0.333333;0.205128;0.25641;
66352;-175;-175;-175;0;0;0;-172.473;-166.819;-161.164;0.102564;0.282051;0.333333;
66382.7;-175;-175;-175;0;0;-59;-166.819;-163.991;-166.819;0.384615;0.128205;0.0769231;
66413.2;-175;-175;-175;0;0;0;-163.991;-163.991;-163.991;0.384615;0.179487;0.179487;
66445;-175;-175;-175;0;0;0;-163.991;-163.991;-163.991;0.179487;0.282051;0.333333;
66475.9;-175;-175;-175;0;0;0;-175.301;-166.819;-166.819;0.153846;0.179487;0.128205;
66507.1;-175;-175;-175;0;0;0;-166.819;-166.819;-166.819;0.307692;0.0769231;0.0769231;
66539.1;-175;-175;-175;0;0;-58;-163.991;-166.819;-163.991;0.25641;0.282051;0.282051;
66570.6;-175;-175;-175;0;0;0;-166.819;-163.991;-166.819;0.102564;0.0512821;0.205128;
66600.6;-175;-175;-175;0;0;0;-166.819;-178.128;-166.819;0.307692;0.230769;0.25641;
66631.1;-175;-175;-175;0;0;0;-163.991;-178.128;-163.991;0.179487;0.307692;0.307692;
66661.7;-175;-175;-175;0;0;0;-166.819;-178.128;-166.819;0.179487;0.0769231;0.230769;
66692.4;-175;-175;-175;0;0;0;-166.819;-163.991;-163.991;0.282051;0.179487;0.205128;
