Time;1st motor set speed;2nd motor set speed;3rd motor set speed;1st motor position;2nd motor position;3rd motor position;1st motor velocity;2nd motor velocity;3rd motor velocity;1st motor current;2nd motor current;3rd motor current;
ms;rad/s;rad/s;rad/s;ticks;ticks;ticks;rad/s;rad/s;rad/s;A;A;A;
t;m1setvel;m2setvel;m3setvel;m1pos;m2pos;m3pos;m1vel;m2vel;m3vel;m1cur;m2cur;m3cur;
53265.8;150;150;150;0;0;0;147.027;147.027;147.027;0.025641;0.102564;0.384615;
53296.6;150;150;150;0;0;0;144.199;144.199;149.854;0.179487;0.179487;0.410256;
53326.8;150;150;150;0;0;0;147.027;149.854;144.199;0.333333;0.102564;0.205128;
53357.6;150;150;150;0;0;0;147.027;149.854;144.199;0.282051;0.205128;0.25641;
53388;150;150;150;0;0;0;141.372;147.027;147.027;0.0769231;0.0512821;0.307692;
53418.9;150;150;150;0;0;0;147.027;147.027;144.199;0.384615;0.128205;0.179487;
53449.9;150;150;150;0;0;0;147.027;147.027;144.199;0.025641;0.153846;0.410256;
53480.8;150;150;150;0;0;0;147.027;149.854;149.854;0.333333;0.128205;0.410256;
53511.1;150;150;150;0;0;0;155.509;147.027;144.199;0.487179;0.0769231;0.153846;
53541.6;150;150;150;0;0;0;144.199;149.854;144.199;0.025641;0.307692;0.230769;
53571.9;150;150;150;0;0;0;161.164;147.027;147.027;0.564103;0.0512821;0.435897;
53602.6;150;150;150;0;0;0;141.372;149.854;144.199;0.25641;0.0769231;0.0769231;
53633;150;150;150;0;0;0;149.854;141.372;149.854;0.153846;0.358974;0.0769231;
53663.6;150;150;150;0;0;0;149.854;147.027;155.509;0.25641;0.153846;0.179487;
53693.7;150;150;150;0;0;0;147.027;152.681;147.027;0.25641;0.25641;0.153846;
53724.5;150;150;150;0;0;0;147.027;149.854;147.027;0.0769231;0.230769;0.282051;
53755.6;150;150;150;0;0;0;152.681;152.681;147.027;0.435897;0.025641;0.205128;
53785.2;150;150;150;0;0;53;144.199;147.027;149.854;0.205128;0.102564;0.282051;
53815.9;150;150;150;0;0;0;158.336;147.027;147.027;0.102564;0.282051;0.282051;
53846.8;150;150;150;0;0;0;147.027;141.372;149.854;0.333333;0.025641;0.0769231;
53877.2;150;150;150;0;0;0;144.199;147.027;152.681;0.384615;0.230769;0.179487;
53907.7;150;150;150;0;0;0;152.681;144.199;147.027;0.179487;0.0512821;0.25641;
53938.1;150;150;150;0;0;0;158.336;147.027;147.027;0.564103;0.179487;0.205128;
53968.9;150;150;150;0;0;0;149.854;144.199;155.509;0.333333;0.205128;0.358974;
53999.4;150;150;150;0;0;0;147.027;147.027;155.509;0.102564;0.358974;0.102564;
54029.4;150;150;150;0;0;0;144.199;144.199;147.027;0.0769231;0.128205;0.282051;
54059.2;150;150;150;0;0;0;144.199;144.199;147.027;0.0769231;0.128205;0.282051;
54089.9;150;150;150;0;0;0;144.199;144.199;147.027;0.0769231;0.128205;0.282051;
54121.1;150;150;150;0;0;0;144.199;144.199;147.027;0.0769231;0.128205;0.282051;
54152.2;150;150;150;0;0;0;144.199;144.199;147.027;0.0769231;0.128205;0.282051;
54182.8;150;150;150;0;0;0;144.199;144.199;147.027;0.0769231;0.128205;0.282051;
54212.9;150;150;150;0;0;0;144.199;144.199;147.027;0.0769231;0.128205;0.282051;
54243.4;150;150;150;0;0;0;144.199;144.199;147.027;0.0769231;0.128205;0.282051;
54274.5;0;0;0;0;0;0;147.027;149.854;152.681;0.153846;0.282051;0.0769231;
54305.3;0;0;0;0;0;0;147.027;147.027;144.199;0.307692;0.282051;0.384615;
54336.5;0;0;0;0;0;0;62.2035;62.2035;59.3761;0.512821;0.538462;0.512821;
54368.2;0;0;0;58;0;0;163.991;155.509;169.646;0.666667;0.564103;0.333333;
54397.9;0;0;0;0;0;0;-5.65487;-11.3097;-11.3097;0.717949;0.435897;0.512821;
54428.3;0;0;0;0;0;0;-5.65487;-8.4823;-5.65487;0.153846;0.128205;0.128205;
54459.2;0;0;0;0;0;0;0;0;0;0.025641;0.025641;0.025641;
54489.6;0;0;0;0;0;0;0;0;0;0;0;0;
54519.8;0;0;0;0;0;0;0;0;0;0;0;0;
54550.8;0;0;0;0;0;0;0;0;0;0;0;0;
54581.5;0;0;0;0;0;0;0;0;0;0;0;0;
54611.6;0;0;0;0;0;0;0;0;0;0;0;0;
54642.8;0;0;0;0;0;0;0;0;0;0;0;0;
54673.5;0;0;0;0;0;0;0;0;0;0;0;0;
54704.1;0;0;0;0;0;0;0;0;0;0;0;0;
54734.3;0;0;0;0;0;0;0;0;0;0;0;0;
54765.7;0;0;0;0;0;0;0;0;0;0;0;0;
54796.4;0;0;0;0;0;0;0;0;0;0;0;0;
54826.3;0;0;0;0;0;0;0;0;0;0;0;0;
54857.4;0;0;0;0;0;0;0;0;0;0;0;0;
54888.5;0;0;0;0;0;0;0;0;0;0;0;0;
54919.3;0;0;0;0;0;0;0;0;0;0;0;0;
54949.5;0;0;0;0;0;0;0;0;0;0;0;0;
54980;0;0;0;0;0;0;0;0;0;0;0;0;
55009.9;0;0;0;0;0;0;0;0;0;0;0;0;
55040.6;0;0;0;0;0;0;0;0;0;0;0;0;
55071.9;0;0;0;0;0;0;0;0;0;0;0;0;
55102.9;0;0;0;0;0;0;0;0;0;0;0;0;
55134.2;0;0;0;0;0;0;0;0;0;0;0;0;
55165;0;0;0;0;0;0;0;0;0;0;0;0;
55195.5;0;0;0;0;0;0;0;0;0;0;0;0;
55226.4;0;0;0;0;0;0;0;0;0;0;0;0;
55257.3;0;0;0;0;0;0;0;0;0;0;0;0;
55288.2;-150;-150;-150;0;0;0;0;0;0;0;0;0;
55319.4;-150;-150;-150;0;0;0;0;0;0;0;0;0;
55350.3;-150;-150;-150;0;0;0;0;0;0;0;0;0;
55381.7;-150;-150;-150;0;0;0;0;0;0;0;0;0;
55411.7;-150;-150;-150;0;0;0;0;0;0;0;0;0;
55441.7;-150;-150;-150;0;0;0;-155.509;-158.336;-158.336;0.384615;0.179487;0.25641;
55471.9;-150;-150;-150;0;0;0;-147.027;-147.027;-144.199;0.0769231;0.410256;0.564103;
55501.6;-150;-150;-150;-54;0;0;-152.681;-144.199;-147.027;0.358974;0.102564;0.179487;
55532.1;-150;-150;-150;0;0;0;-149.854;-147.027;-144.199;0.282051;0.435897;0.358974;
55562.9;-150;-150;-150;0;0;0;-147.027;-147.027;-144.199;0.282051;0.25641;0.282051;
55593.7;-150;-150;-150;0;-52;0;-144.199;-147.027;-141.372;0.384615;0.205128;0.333333;
55624.3;-150;-150;-150;0;0;0;-147.027;-147.027;-141.372;0.25641;0.333333;0.25641;
55654.9;-150;-150;-150;0;0;0;-147.027;-155.509;-144.199;0.179487;0.333333;0.307692;
55686;-150;-150;-150;0;0;-52;-158.336;-147.027;-147.027;0.205128;0.153846;0.358974;
55716.1;-150;-150;-150;0;0;0;-149.854;-144.199;-155.509;0.230769;0.282051;0.410256;
55746.7;-150;-150;-150;0;0;0;-149.854;-147.027;-147.027;0.230769;0.282051;0.0769231;
55778.1;-150;-150;-150;0;0;0;-149.854;-147.027;-147.027;0.282051;0.307692;0.384615;
55809;-150;-150;-150;0;0;0;-141.372;-141.372;-147.027;0.025641;0.128205;0.179487;
55840.2;-150;-150;-150;0;0;0;-144.199;-141.372;-144.199;0.0512821;0.025641;0.153846;
55872;-150;-150;-150;0;0;0;-147.027;-147.027;-149.854;0.307692;0.205128;0.179487;
55902.5;-150;-150;-150;0;0;0;-138.544;-141.372;-155.509;0.025641;0.0769231;0.128205;
55932.8;-150;-150;-150;0;0;0;-147.027;-144.199;-144.199;0.230769;0.179487;0.25641;
55963.6;-150;-150;-150;0;0;0;-147.027;-141.372;-147.027;0.230769;0.0512821;0.205128;
55993.3;-150;-150;-150;0;0;0;-144.199;-147.027;-147.027;0.205128;0.230769;0.102564;
56023.1;-150;-150;-150;0;0;0;-141.372;-147.027;-147.027;0.025641;0.102564;0.282051;
56054.4;-150;-150;-150;0;0;0;-144.199;-147.027;-144.199;0.102564;0.307692;0.128205;
56085.8;-150;-150;-150;0;0;0;-147.027;-141.372;-147.027;0.25641;0.025641;0.102564;
56116.1;-150;-150;-150;0;0;0;-155.509;-144.199;-147.027;0.461538;0.102564;0.230769;
56148;-150;-150;-150;0;0;0;-147.027;-147.027;-144.199;0.230769;0.333333;0.307692;
56178.8;-150;-150;-150;0;0;-53;-144.199;-141.372;-149.854;0.384615;0.0769231;0.0769231;
56209.8;-150;-150;-150;0;0;0;-149.854;-144.199;-147.027;0.435897;0.025641;0.384615;
56240.6;-150;-150;-150;0;0;0;-149.854;-161.164;-141.372;0.128205;0.333333;0.102564;
56271;-150;-150;-150;0;0;0;-147.027;-144.199;-147.027;0.333333;0.0769231;0.205128;
56302.3;-150;-150;-150;0;0;0;-158.336;-144.199;-149.854;0.333333;0.025641;0.333333;
56332.9;-150;-150;-150;0;0;0;-149.854;-147.027;-149.854;0.282051;0.230769;0.102564;
56363.2;-150;-150;-150;0;-51;0;-147.027;-144.199;-147.027;0.205128;0.205128;0.153846;
56394;-150;-150;-150;0;0;0;-147.027;-149.854;-147.027;0.128205;0.102564;0.358974;
56424.4;-150;-150;-150;0;0;0;-147.027;-152.681;-147.027;0.128205;0.307692;0.0769231;
56455.4;-150;-150;-150;0;0;0;-147.027;-149.854;-147.027;0.358974;0.153846;0.25641;
56485.6;-150;-150;-150;0;0;0;-147.027;-144.199;-147.027;0.102564;0.307692;0.282051;
56515.8;-150;-150;-150;0;0;0;-147.027;-147.027;-147.027;0.307692;0.205128;0.153846;
56546.9;-150;-150;-150;0;0;0;-155.509;-144.199;-149.854;0.230769;0.179487;0.307692;
56578.2;-150;-150;-150;0;0;0;-147.027;-147.027;-158.336;0.230769;0.333333;0.0512821;
56609.1;-150;-150;-150;0;0;0;-147.027;-144.199;-144.199;0.179487;0.179487;0.153846;
56639.6;-150;-150;-150;0;0;0;-155.509;-147.027;-144.199;0.410256;0.230769;0.179487;
56670.9;-150;-150;-150;0;0;-51;-147.027;-144.199;-144.199;0.102564;0.102564;0.102564;
56700.7;-150;-150;-150;0;0;0;-141.372;-144.199;-147.027;0.0512821;0.410256;0.230769;
56731.1;-150;-150;-150;0;0;0;-144.199;-147.027;-141.372;0.153846;0.128205;0.0769231;
56762.6;-150;-150;-150;0;0;0;-147.027;-144.199;-147.027;0.25641;0.102564;0.0769231;
56793.2;-150;-150;-150;0;0;0;-147.027;-147.027;-149.854;0.205128;0.205128;0.307692;
56823.9;-150;-150;-150;0;0;0;-155.509;-158.336;-155.509;0.25641;0.102564;0.179487;
56854.1;-150;-150;-150;0;0;0;-144.199;-149.854;-147.027;0.0769231;0.102564;0.282051;
56884;-150;-150;-150;0;0;0;-158.336;-149.854;-144.199;0.333333;0.179487;0.205128;
56914.7;-150;-150;-150;0;0;0;-147.027;-147.027;-147.027;0.128205;0.205128;0.384615;
56945.3;-150;-150;-150;0;0;0;-152.681;-147.027;-147.027;0.0512821;0.205128;0.205128;
56975.7;-150;-150;-150;0;0;0;-144.199;-147.027;-144.199;0.153846;0.025641;0.179487;
57007.4;-150;-150;-150;0;-53;0;-147.027;-149.854;-147.027;0.128205;0.153846;0.410256;
57038.8;-150;-150;-150;0;0;0;-147.027;-147.027;-149.854;0.25641;0.25641;0.0769231;
57069.9;-150;-150;-150;0;0;0;-144.199;-149.854;-147.027;0.461538;0.102564;0.410256;
57100.4;-150;-150;-150;0;0;0;-147.027;-144.199;-147.027;0.358974;0.205128;0.307692;
57130.5;-150;-150;-150;0;0;0;-147.027;-147.027;-147.027;0.179487;0.230769;0.025641;
57161;-150;-150;-150;0;0;0;-147.027;-144.199;-147.027;0.179487;0.025641;0.0769231;
57191.4;-150;-150;-150;0;0;0;-144.199;-158.336;-144.199;0.128205;0.358974;0.025641;
57223.8;-150;-150;-150;0;0;0;-147.027;-147.027;-147.027;0.230769;0.282051;0.128205;
57255.2;-150;-150;-150;0;0;0;-147.027;-147.027;-149.854;0.435897;0.25641;0.333333;
57286;-150;-150;-150;0;0;0;-147.027;-141.372;-149.854;0.179487;0.102564;0.153846;
57316.6;-150;-150;-150;0;0;0;-144.199;-152.681;-141.372;0.102564;0.0512821;0.0512821;
57346.5;-150;-150;-150;0;-53;0;-149.854;-149.854;-144.199;0.153846;0.282051;0.205128;
57378.2;-150;-150;-150;0;0;0;-147.027;-147.027;-144.199;0.179487;0.153846;0.333333;
57408.3;-150;-150;-150;0;0;0;-147.027;-155.509;-141.372;0.307692;0.230769;0.0512821;
57439.5;-150;-150;-150;0;0;0;-149.854;-141.372;-147.027;0.25641;0.25641;0.102564;
57470.7;-150;-150;-150;0;0;0;-147.027;-147.027;-147.027;0.153846;0.153846;0.153846;
57501.7;-150;-150;-150;0;0;0;-141.372;-144.199;-152.681;0.102564;0.307692;0.205128;
57532.9;-150;-150;-150;0;0;0;-144.199;-149.854;-141.372;0.25641;0.282051;0.179487;
57562.9;-150;-150;-150;-50;0;0;-141.372;-147.027;-149.854;0.128205;0.25641;0.205128;
57593.4;-150;-150;-150;0;0;0;-141.372;-147.027;-147.027;0.230769;0.230769;0.230769;
57623.3;-150;-150;-150;0;0;0;-158.336;-144.199;-147.027;0.487179;0.0512821;0.358974;
57653.8;-150;-150;-150;0;0;0;-141.372;-149.854;-147.027;0.0769231;0.128205;0.25641;
57685;-150;-150;-150;0;0;0;-147.027;-149.854;-144.199;0.384615;0.333333;0.333333;
57715.3;-150;-150;-150;0;0;0;-149.854;-158.336;-155.509;0.358974;0.128205;0.435897;
57746.9;-150;-150;-150;0;0;0;-152.681;-149.854;-144.199;0.0769231;0.333333;0.102564;
57778;-150;-150;-150;0;0;0;-144.199;-147.027;-149.854;0.358974;0.205128;0.307692;
57808.8;-150;-150;-150;0;0;0;-147.027;-147.027;-141.372;0.333333;0.102564;0.205128;
57838.9;-150;-150;-150;0;0;0;-147.027;-141.372;-141.372;0.0769231;0.0512821;0.0769231;
57869.5;-150;-150;-150;0;0;0;-147.027;-147.027;-141.372;0.282051;0.128205;0.025641;
57900.2;-150;-150;-150;-54;0;0;-152.681;-138.544;-144.199;0.128205;0.0512821;0.128205;
57930.6;-150;-150;-150;0;0;0;-144.199;-141.372;-141.372;0.230769;0.179487;0.0769231;
57960.9;-150;-150;-150;0;0;0;-155.509;-147.027;-147.027;0.307692;0.179487;0.282051;
57991.5;-150;-150;-150;0;-51;0;-149.854;-144.199;-147.027;0.230769;0.0512821;0.179487;
58022.8;-150;-150;-150;0;0;0;-158.336;-149.854;-144.199;0.153846;0.282051;0.0769231;
58052.7;-150;-150;-150;-53;0;0;-149.854;-144.199;-147.027;0.25641;0.025641;0.205128;
58083.5;-150;-150;-150;0;0;-52;-147.027;-149.854;-147.027;0.25641;0.102564;0.230769;
58114.3;-150;-150;-150;0;0;0;-147.027;-141.372;-147.027;0.358974;0.0512821;0.025641;
58145.1;-150;-150;-150;0;0;0;-147.027;-144.199;-147.027;0.179487;0.0769231;0.179487;
58175.5;-150;-150;-150;0;0;0;-144.199;-155.509;-147.027;0.230769;0.102564;0.102564;
58206.1;-150;-150;-150;0;0;0;-147.027;-147.027;-141.372;0.128205;0.307692;0.25641;
58237.2;-150;-150;-150;0;0;0;-155.509;-147.027;-141.372;0.282051;0.0769231;0.0769231;
58267.8;-150;-150;-150;0;0;0;-155.509;-141.372;-144.199;0.179487;0.0512821;0.25641;
58297.6;-150;-150;-150;0;0;0;-158.336;-149.854;-147.027;0.461538;0.307692;0.333333;
58327.6;-150;-150;-150;0;0;0;-141.372;-144.199;-147.027;0.025641;0.025641;0.0769231;
58357.6;-150;-150;-150;0;0;0;-147.027;-147.027;-155.509;0.384615;0.230769;0.128205;
58388.4;-150;-150;-150;0;0;0;-149.854;-155.509;-147.027;0.282051;0.410256;0.461538;
58419.2;-150;-150;-150;0;0;0;-147.027;-149.854;-149.854;0.25641;0.230769;0.230769;
58449.4;-150;-150;-150;0;0;0;-158.336;-158.336;-158.336;0.435897;0.307692;0.153846;
58480.1;-150;-150;-150;0;0;0;-144.199;-147.027;-144.199;0.358974;0.358974;0.358974;
58510.8;-150;-150;-150;0;0;0;-149.854;-147.027;-147.027;0.102564;0.025641;0.205128;
58541.3;-150;-150;-150;0;0;0;-147.027;-147.027;-149.854;0.461538;0.282051;0.25641;
58572.1;-150;-150;-150;0;0;-51;-155.509;-147.027;-144.199;0.230769;0.205128;0.153846;
58602.5;-150;-150;-150;0;0;0;-147.027;-147.027;-147.027;0.179487;0.025641;0.282051;
58633.3;-150;-150;-150;0;0;0;-144.199;-144.199;-144.199;0.461538;0.410256;0.25641;
58664.5;-150;-150;-150;0;0;0;-144.199;-149.854;-147.027;0.179487;0.282051;0.102564;
58695.6;-150;-150;-150;0;0;0;-147.027;-147.027;-149.854;0.0769231;0.205128;0.153846;
58727.3;-150;-150;-150;0;0;-52;-155.509;-144.199;-147.027;0.307692;0.205128;0.358974;
58758;-150;-150;-150;0;0;0;-147.027;-147.027;-149.854;0.153846;0.0769231;0.25641;
58788.2;-150;-150;-150;0;0;0;-147.027;-147.027;-158.336;0.153846;0.128205;0.230769;
58818.9;-150;-150;-150;0;0;0;-147.027;-147.027;-147.027;0.230769;0.205128;0.025641;
58849.8;-150;-150;-150;0;0;0;-149.854;-144.199;-149.854;0.0512821;0.0512821;0.128205;
58880.5;-150;-150;-150;0;0;0;-147.027;-144.199;-147.027;0.384615;0.025641;0.153846;
58912.2;-150;-150;-150;0;0;-53;-144.199;-141.372;-149.854;0.461538;0.205128;0.307692;
58943.9;-150;-150;-150;0;0;0;-147.027;-158.336;-158.336;0.179487;0.153846;0.205128;
58976.3;-150;-150;-150;-53;0;0;-149.854;-158.336;-152.681;0.282051;0.0769231;0.282051;
59006.7;-150;-150;-150;0;0;0;-158.336;-147.027;-144.199;0.384615;0.384615;0.384615;
59037.4;-150;-150;-150;0;0;0;-149.854;-158.336;-155.509;0.205128;0.0769231;0.25641;
59067.8;-150;-150;-150;0;0;0;-144.199;-147.027;-152.681;0.25641;0.153846;0.384615;
59098.3;-150;-150;-150;0;0;0;-149.854;-147.027;-144.199;0.384615;0.307692;0.179487;
59128.2;-150;-150;-150;0;0;0;-147.027;-147.027;-144.199;0.333333;0.230769;0.25641;
59158.8;-150;-150;-150;0;0;0;-147.027;-149.854;-141.372;0.333333;0.230769;0.230769;
59189.9;-150;-150;-150;0;0;0;-149.854;-144.199;-147.027;0.333333;0.282051;0.25641;
59220.9;-150;-150;-150;0;0;0;-147.027;-161.164;-155.509;0.102564;0.410256;0.102564;
59250.8;-150;-150;-150;0;0;0;-155.509;-149.854;-144.199;0.410256;0.307692;0.179487;
59280.4;-150;-150;-150;0;0;0;-144.199;-149.854;-147.027;0.384615;0.333333;0.0769231;
59310.4;0;0;0;0;0;0;-147.027;-155.509;-144.199;0.384615;0.153846;0.538462;
59340.4;0;0;0;0;0;0;-147.027;-147.027;-149.854;0.25641;0.25641;0.333333;
59371.6;0;0;0;0;0;0;-144.199;-144.199;-144.199;0.128205;0.0512821;0.025641;
59402.7;0;0;0;0;0;0;-147.027;-147.027;-152.681;0.205128;0.128205;0.0512821;
59433.1;0;0;0;0;0;0;-147.027;-158.336;-141.372;0.179487;0.410256;0.0769231;
59464;0;0;0;0;0;0;5.65487;5.65487;5.65487;0.102564;0.205128;0.025641;
59494.3;0;0;0;0;0;0;0;0;0;0.025641;0.0512821;0.025641;
59524.5;0;0;0;0;0;0;0;0;0;0;0.102564;0;
59555.1;0;0;0;0;0;0;0;0;0;0;0;0;
59584.9;0;0;0;0;0;0;0;0;0;0;0.128205;0;
59615.5;0;0;0;0;0;0;0;0;0;0;0;0;
59646.8;0;0;0;0;0;0;0;0;0;0;0;0;
59677.5;0;0;0;0;0;0;0;0;0;0;0;0;
59709.1;0;0;0;0;0;0;0;0;0;0;0;0;
59739.4;0;0;0;0;0;0;0;0;0;0;0;0;
59769.6;0;0;0;0;0;0;0;0;0;0;0;0;
59800.2;0;0;0;0;0;0;0;0;0;0;0;0;
59830.5;0;0;0;0;0;0;0;0;0;0;0;0;
59861.9;0;0;0;0;0;0;0;0;0;0;0;0;
59893.1;0;0;0;0;0;0;0;0;0;0;0;0;
59923.8;0;0;0;0;0;0;0;0;0;0;0;0;
59954.4;0;0;0;0;0;0;0;0;0;0;0;0;
59985.1;0;0;0;0;0;0;0;0;0;0;0;0;
60015.3;0;0;0;0;0;0;0;0;0;0;0;0;
60045.7;0;0;0;0;0;0;0;0;0;0;0;0;
60076.2;0;0;0;0;0;0;0;0;0;0;0;0;
60106.9;0;0;0;0;0;0;0;0;0;0;0;0;
60138.2;0;0;0;0;0;0;0;0;0;0;0;0;
60168.6;0;0;0;0;0;0;0;0;0;0;0;0;
60200.1;0;0;0;0;0;0;0;0;0;0;0;0;
60230.5;0;0;0;0;0;0;0;0;0;0;0;0;
60261.1;0;0;0;0;0;0;0;0;0;0.025641;0.025641;0.025641;
60292.2;0;0;0;0;0;0;0;0;0;0.025641;0.025641;0.025641;
60322.6;175;175;175;0;0;0;0;0;0;0;0;0;
60354.4;175;175;175;0;0;0;0;0;0;0;0;0;
60384.7;175;175;175;0;0;0;0;0;0;0;0;0;
60415.8;175;175;175;0;0;0;0;0;0;0;0;0;
60446.9;175;175;175;0;0;0;0;0;0;0;0;0;
60476.7;175;175;175;0;0;0;175.301;183.783;195.093;0.128205;0.333333;0.282051;
60507.1;175;175;175;0;0;0;172.473;166.819;163.991;0.461538;0.25641;0.384615;
60537.7;175;175;175;0;0;0;169.646;183.783;163.991;0.205128;0.179487;0.153846;
60568;175;175;175;59;0;0;166.819;163.991;169.646;0.0769231;0.153846;0.0769231;
60598.8;175;175;175;0;0;0;169.646;169.646;178.128;0.102564;0.153846;0.230769;
60629.7;175;175;175;0;0;0;169.646;180.956;178.128;0.102564;0.282051;0.179487;
60661;175;175;175;0;0;63;163.991;166.819;178.128;0.128205;0.25641;0.153846;
60692.2;175;175;175;0;0;0;175.301;180.956;166.819;0.205128;0.333333;0.102564;
60722.2;175;175;175;0;0;0;169.646;169.646;169.646;0.205128;0.102564;0.153846;
60752.3;175;175;175;0;0;0;172.473;169.646;169.646;0.102564;0.153846;0.461538;
60781.9;175;175;175;0;0;0;166.819;178.128;163.991;0.282051;0.025641;0.205128;
60812.6;175;175;175;0;0;59;169.646;166.819;166.819;0.128205;0.25641;0.333333;
60843.5;175;175;175;0;0;0;178.128;180.956;169.646;0.205128;0.307692;0.102564;
60874.4;175;175;175;0;62;0;169.646;175.301;161.164;0.179487;0.384615;0.0512821;
60905.2;175;175;175;0;0;0;169.646;180.956;169.646;0.0769231;0.205128;0.179487;
60936.1;175;175;175;0;0;0;180.956;172.473;163.991;0.205128;0.25641;0.0512821;
60966.9;175;175;175;0;0;0;169.646;172.473;163.991;0.230769;0.589744;0.205128;
60998.4;175;175;175;0;0;0;178.128;172.473;169.646;0.282051;0.102564;0.487179;
61029.1;175;175;175;0;0;0;166.819;169.646;163.991;0.230769;0.0769231;0.102564;
61059.7;175;175;175;0;0;0;169.646;166.819;163.991;0.333333;0.128205;0.153846;
61091.2;175;175;175;0;0;0;169.646;169.646;178.128;0.0769231;0.25641;0.102564;
61122;175;175;175;0;0;0;163.991;172.473;166.819;0.0769231;0.128205;0.153846;
61152.7;175;175;175;0;0;0;169.646;172.473;166.819;0.358974;0.153846;0.179487;
61182.4;175;175;175;0;0;0;180.956;163.991;178.128;0.410256;0.384615;0.358974;
61212.6;175;175;175;0;0;0;166.819;161.164;169.646;0.282051;0.282051;0.128205;
61242.8;175;175;175;0;0;0;169.646;169.646;180.956;0.205128;0.0512821;0.25641;
61273.3;175;175;175;0;0;0;166.819;169.646;169.646;0.307692;0.025641;0.102564;
61303.8;175;175;175;0;0;0;175.301;169.646;163.991;0.025641;0.205128;0.25641;
61335.3;175;175;175;0;0;0;166.819;180.956;175.301;0.0769231;0.282051;0.0512821;
61365.6;175;175;175;0;0;0;166.819;163.991;166.819;0.102564;0.205128;0.0769231;
61396.3;175;175;175;0;0;0;178.128;166.819;169.646;0.282051;0.282051;0.205128;
61426.8;175;175;175;0;0;0;166.819;166.819;169.646;0.128205;0.230769;0.153846;
61456.8;175;175;175;0;0;0;166.819;169.646;163.991;0.179487;0.128205;0.102564;
61486.8;175;175;175;0;0;0;180.956;172.473;178.128;0.230769;0.230769;0.179487;
61516.6;175;175;175;0;0;0;166.819;172.473;178.128;0.0512821;0.333333;0.102564;
61547.1;175;175;175;0;0;0;166.819;183.783;169.646;0.025641;0.410256;0.25641;
61577.9;175;175;175;0;0;0;172.473;172.473;180.956;0.153846;0.230769;0.333333;
61608.4;175;175;175;0;0;0;163.991;166.819;169.646;0.358974;0.333333;0.333333;
61639.1;175;175;175;0;0;0;172.473;172.473;163.991;0.230769;0.102564;0.0769231;
61669.8;175;175;175;60;0;0;169.646;169.646;169.646;0.179487;0.153846;0.205128;
61700.1;175;175;175;0;0;0;166.819;163.991;161.164;0.205128;0.102564;0.025641;
61731;175;175;175;0;0;0;166.819;183.783;180.956;0.153846;0.153846;0.0769231;
61761.5;175;175;175;0;0;0;172.473;169.646;169.646;0.102564;0.25641;0.179487;
61793;175;175;175;0;0;0;166.819;169.646;166.819;0.589744;0.230769;0.102564;
61823.5;175;175;175;0;0;0;169.646;180.956;183.783;0.307692;0.307692;0.25641;
61854.5;175;175;175;0;0;0;178.128;172.473;166.819;0.384615;0.0512821;0.333333;
61885.3;175;175;175;0;0;0;169.646;178.128;169.646;0.205128;0.230769;0.230769;
61916.4;175;175;175;0;0;0;180.956;172.473;169.646;0.153846;0.153846;0.0769231;
61947.2;175;175;175;0;0;0;166.819;178.128;169.646;0.102564;0.282051;0.307692;
61977.8;175;175;175;0;0;0;169.646;169.646;172.473;0.307692;0.333333;0.410256;
62009.1;175;175;175;0;0;0;166.819;172.473;180.956;0.307692;0.153846;0.435897;
62040.6;175;175;175;0;0;0;166.819;169.646;169.646;0.384615;0.282051;0.307692;
62072.1;175;175;175;0;0;0;169.646;166.819;175.301;0.358974;0.384615;0.25641;
62102.4;175;175;175;0;0;60;166.819;169.646;169.646;0.25641;0.25641;0.25641;
62132;175;175;175;0;0;0;163.991;180.956;169.646;0.0512821;0.205128;0.230769;
62162.8;175;175;175;0;0;0;169.646;169.646;183.783;0.102564;0.0769231;0.179487;
62193.2;175;175;175;0;0;0;169.646;172.473;169.646;0.282051;0.230769;0.230769;
62224.1;175;175;175;0;0;0;172.473;172.473;169.646;0.025641;0.282051;0.384615;
62255;175;175;175;0;0;59;169.646;166.819;166.819;0.307692;0.435897;0.410256;
62286.6;175;175;175;0;0;0;169.646;172.473;180.956;0.25641;0.0512821;0.153846;
62317.4;175;175;175;0;0;0;169.646;169.646;163.991;0.128205;0.179487;0.102564;
62348;175;175;175;0;0;0;180.956;169.646;169.646;0.153846;0.205128;0.0769231;
62377.9;175;175;175;0;0;0;169.646;169.646;172.473;0.153846;0.179487;0.25641;
62409.1;175;175;175;0;0;0;183.783;169.646;169.646;0.205128;0.0512821;0.282051;
62439.6;175;175;175;0;0;0;169.646;169.646;166.819;0.179487;0.410256;0.282051;
62470.8;175;175;175;0;0;0;163.991;166.819;166.819;0.025641;0.230769;0.179487;
62501.8;175;175;175;59;0;0;166.819;180.956;166.819;0.153846;0.307692;0.153846;
62532.8;175;175;175;0;0;0;166.819;172.473;166.819;0.025641;0.25641;0.0769231;
62563.2;175;175;175;0;0;0;169.646;172.473;166.819;0.0769231;0.025641;0.025641;
62593.2;175;175;175;0;0;0;169.646;169.646;180.956;0.307692;0.0769231;0.384615;
62623.2;175;175;175;0;0;0;166.819;180.956;169.646;0.307692;0.0512821;0.25641;
62653.5;175;175;175;0;0;0;169.646;172.473;169.646;0.25641;0.333333;0.333333;
